Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
272,0.0,0.1237,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth spending some time
273,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
274,0.0,0.1282,"time, hour, food, highly, spend, recommend, work, people, start, meet",More farenji price-gouging
275,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Great collection
276,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative","Nice grounds, average museum"
277,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",a very nice small museum
278,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important museum!
279,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",I highly recoment a visit
280,4.0,0.1198,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Great little museum and friendly passionate staff
281,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Impressive small museum!
282,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
283,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy and more
284,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet","That place is very attractive place,the food is very delicious"
285,5.0,0.1337,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Great Museum to learn the history of early human being and of Ethiopia
286,6.0,0.1453,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good for someone who love historical tour
287,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Rich Heritage.
288,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Fascinating, but poorly maintained"
289,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great Ethiopian history shared 
290,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
291,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lovely and meet Lucy
292,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
293,2.0,0.1237,"collection, history, visit, display, local, small, content, quality, give, informative",Great content in a rustic shell
294,5.0,0.1242,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Rich in History
295,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Great exhibit on evolution
296,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth the Visit
297,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",National Museum of Ethiopia has beautiful artifacts but the building is in decay!
298,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","""Lucy"" - A 3.2 M year old Must See !!!"
299,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Pretty perfect
300,2.0,0.1325,"collection, history, visit, display, local, small, content, quality, give, informative",interesting display of ethiopia history.
301,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit.
302,6.0,0.1264,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Needs better curation
303,8.0,0.1282,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Old and dusty, but some interesting exhibits..."
304,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Outstanding musem
305,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A must but not that good
306,6.0,0.1242,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Dont expect much
307,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but Interesting
308,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting museum
309,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
310,7.0,0.1279,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Small but full of information
311,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",One of the Best Museums Ive Seen in Ethiopia
312,7.0,0.1239,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",small museum but has some interesting info
313,6.0,0.1389,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A nice place to visit to learn about Omo valley tribes
314,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting visit 
315,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Impressed
316,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important place
317,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting visit
318,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Powerful experience
319,8.0,0.1242,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative and Free
320,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting modern history
321,0.0,0.1614,"time, hour, food, highly, spend, recommend, work, people, start, meet",A MUST! I highly highly recommend it!
322,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Mainly photos
323,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Very Moving & Educational
324,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Powerful experience 
325,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",interesting museum
326,7.0,0.1253,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",small but packed full of cool stuff
327,5.0,0.1321,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Impressive piece of forgotten history
328,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative
329,8.0,0.1426,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Worthwhile, informative, moving."
330,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Very moving...and interesting
331,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Powerful
332,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Could use better signage on the top floor
333,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Good opportunity to see the former palace of the Emperor Haile Selassie
334,0.0,0.13,"time, hour, food, highly, spend, recommend, work, people, start, meet",Beautiful former palace of the Emperor Haile Selassie now museum to the ethnography of Ethiopia
335,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting museum but could be better
336,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A great museum!
337,5.0,0.1261,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting museum for great insight of Ethiopian culture
338,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",its nice
339,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Visit If Near There
340,7.0,0.1198,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting small museum
341,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fantastic Museum
342,0.0,0.1242,"time, hour, food, highly, spend, recommend, work, people, start, meet",This is Absolutely a Must Visit
343,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",An important insight into the Tribes of Omo Valley
344,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth visiting but...
345,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",First visit The Jinka Musuem
346,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",worth a stop when in Jinka
347,7.0,0.122,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Beautiful view from here.
348,5.0,0.1261,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Sobering and Well Worth the Visit
349,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Could be better
350,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great!
351,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important history to know
352,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Just okay
353,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",good value museum
354,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth visiting
355,0.0,0.1447,"time, hour, food, highly, spend, recommend, work, people, start, meet","Highly recommended, not for the fainthearted though"
356,6.0,0.1214,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","Very Inforrmative, moving, and Heart breaking"
357,0.0,0.1197,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fantastic timeline of hominids and humanity and contemporary art
358,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a short visit
359,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great Museum
360,4.0,0.1426,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Amazing objects but very poorly displayed
361,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",A quick but important stop
362,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great museum
363,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting and informative 
364,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Old but it has Lucy!
365,2.0,0.1282,"collection, history, visit, display, local, small, content, quality, give, informative",Interesting to history buffs
366,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Not mind blowing but worth a visit
367,6.0,0.1214,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",The musuem exhibits the citys cultural and historical development
368,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great little musem.
369,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Impressive collection for such a place
370,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
371,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very nice museum
372,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting museum
373,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",small be the best
374,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but interesting museum
375,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Lucy makes it worth the visit
376,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",It could be better
377,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
378,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth it .
379,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Great explanations
380,6.0,0.1296,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Give excellent insights into the differing cultures of Ethiopia
381,3.0,0.1264,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Interesting but not overwhelming
382,2.0,0.1399,"collection, history, visit, display, local, small, content, quality, give, informative",Great collection with reasonable English interpretation
383,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Several impressive collections
384,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",A Good Introduction to Ethiopia
385,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy is lovely
386,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Theres more than Lucy here
387,8.0,0.1258,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Prehistory exhibit well worth a visit
388,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",OK!
389,5.0,0.1176,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Amazing rich history
390,2.0,0.1264,"collection, history, visit, display, local, small, content, quality, give, informative",Interesting but could do with modernising.
391,2.0,0.1349,"collection, history, visit, display, local, small, content, quality, give, informative",Would be a mistake to expect more quality/professionalism in a poor (developing) country.
392,1.0,0.1399,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth Visiting (but lower your expectations)
393,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Great, if in the area."
394,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Def worthwhile
395,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very Interesting
396,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",The best place to visit in Addis Ababa
397,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",One of the best museums Ive gone to
398,4.0,0.1258,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Get a real insight into Ethiopian life
399,6.0,0.122,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Fairly interesting
400,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Possibly the best museum in Addis
401,7.0,0.1453,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Good overview of Ethiopia, excellent music museum"
402,5.0,0.122,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Very interesting exhibition of LUCY
403,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great overview of the life of Emperor Menelik and Ethiopian cultural heritage
404,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important history to know
405,0.0,0.1237,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great to understand local history
406,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Nice location
407,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Educational
408,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Small museum but with an important history
409,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent insight
410,3.0,0.1242,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but interesting 
411,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting place!
412,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",An interesting museum
413,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit....
414,3.0,0.1237,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Moving & Important Experience
415,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a 30 minute visit
416,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",AMAZING!!
417,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth visiting and supporting
418,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Enlightening.
419,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting to visit
420,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Lucy exhibition great
421,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",One of a Kind Museum
422,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating!
423,5.0,0.1242,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",So much history
424,5.0,0.1198,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Fascinating History!
425,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Really good and interesting
426,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth the visit!
427,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative","Nice museum, limited displays"
428,5.0,0.1235,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting exhibits related with the otigins of humankind
429,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Friendly staff, worth seeing "
430,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worthwhile
431,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Interesting museum and beautiful area
432,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting museum
433,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting museum
434,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A great place to learn about Ethiopia
435,4.0,0.1195,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Wonderful museum nesstled on University campus
436,4.0,0.1264,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Good value but not a lot to see
437,0.0,0.1198,"time, hour, food, highly, spend, recommend, work, people, start, meet",we were expecting more
438,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Small and sparse but still worth a visit.
439,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great little museum
440,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",It was Nice to see Lucy
441,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Good but small.
442,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best museum
443,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Breathtaking experience
444,3.0,0.1175,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","small, but perfectly formed"
445,0.0,0.122,"time, hour, food, highly, spend, recommend, work, people, start, meet",Better than expected
446,3.0,0.1237,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Powerful, informative, necessarily harrowing"
447,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting Exhibits but museum needs a refresh
448,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
449,2.0,0.1405,"collection, history, visit, display, local, small, content, quality, give, informative",fascinating little museum but dated in display methods
450,2.0,0.1198,"collection, history, visit, display, local, small, content, quality, give, informative",Good idea of Ethiopia
451,1.0,0.1426,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Worth a visit, for the building as well as the campus."
452,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Good collection
453,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great Museum
454,0.0,0.1426,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth an hour of your time 
455,7.0,0.1239,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Not vert large exhibts
456,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",lovely small museum
457,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent little Museum
458,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Basic, But Interesting"
459,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",a nice place in Jinka
460,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",its ok but not the best museum ive been to
461,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very good little museum
462,3.0,0.1317,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Excellent small museum. A ""must"" see if visiting the Tribal people."
463,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Beautiful museum
464,5.0,0.1214,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Sober reminder of turmoil inhumanity
465,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very Interesting But Graphic
466,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Small but worth it
467,7.0,0.1255,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Small museum , free entry but please make a contribution"
468,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Pretty rubbish
469,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
470,7.0,0.1242,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",WOW! Seeing Lucy is VERY COOL!
471,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",The best to visit.
472,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","great place, a lot of history"
473,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Worth visiting, a place to learn"
474,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very nice little museum
475,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great museum
476,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Love it
477,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Great displays but you need a guide
478,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent Museum
479,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",very interesting!
480,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Palace location made this museum quite special
481,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I Love Lucy
482,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","They really tried, I guess?"
483,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",simple but enjoyable
484,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good museum - with a guide
485,8.0,0.1242,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting and informative museum
486,3.0,0.1282,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",A Mess of a Museum but Some Interesting Items
487,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy in the dark looks impressive
488,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",The guide makes this memorable
489,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Very interesting and important - well worth a visit.
490,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting!
491,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Only worth it with a guide
492,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Amazing to see Lucy...
493,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice in passed tense 
494,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Decent museum 
495,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice and interesting museum
496,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Enjoyed Every Minute
497,0.0,0.1374,"time, hour, food, highly, spend, recommend, work, people, start, meet",In search of more understanding of the repressive DERG regime
498,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important to visit
499,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fun in addis
500,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting and moving
501,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Important museum, disappointing presentation - do try to get a good guide"
502,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Amazing informative experience
503,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative and moving
504,7.0,0.141,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",The basement section is very good
505,4.0,0.1535,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Small but amazing finds to evidence human evolution
506,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Nice afternoon at the museum!
507,2.0,0.1264,"collection, history, visit, display, local, small, content, quality, give, informative",good lotacion
508,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth a visit
509,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
510,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth visiting
511,4.0,0.1216,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",The host of Lucy and its even older baby ancestor
512,8.0,0.1384,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Good museum by African standards. Informative and with charm.
513,1.0,0.1426,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",WORTH HALF AN HOUR
514,2.0,0.1282,"collection, history, visit, display, local, small, content, quality, give, informative",Small but exceptional
515,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",An amazing and scary museum
516,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Guide required to make it good.
517,8.0,0.1426,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Simple display but worthwhile
518,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Worth seeing, but brief visit"
519,6.0,0.1218,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Interesting pieces but in poor presentations
520,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting place
521,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice to finally meet Lucy
522,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",most intersting
523,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",You really cant come to Addis without seeing the oldest human....Lucy - and visit the restuarant!
524,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",nice to visit but...
525,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Very interesting displays
526,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Rimbauds Museum is worth a visit
527,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",great building
528,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great fun museum
529,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","lovely views of the town, great photos from the 19th c"
530,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth it!
531,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",excellent - definitely worth a visit
532,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fantastic historical but worn down
533,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",The best in Ethiopia...
534,5.0,0.1261,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Lucy and contemporary paintings 
535,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice Museum
536,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice museum
537,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",Top Quality Museum
538,7.0,0.122,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",cool museum
539,6.0,0.1379,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A decent primer on the history and culture of Ethiopia
540,0.0,0.122,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating and well laid out
541,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",BEST museum in Addis
542,0.0,0.142,"time, hour, food, highly, spend, recommend, work, people, start, meet","Really unique layout, loved it & highly recommend it-"
543,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A good tribes explainer
544,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very Interesting
545,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting Museum
546,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best museum in Addis
547,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",very nice museum
548,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Interesting , worth a visit "
