Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7748,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Very informative
7749,8.0,0.1258,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Very unusual tourist sight--a must-see!
7750,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",I kissed a giraffe ... and I liked it.
7751,2.0,0.1303,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Cool experience
7752,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Wonderful experience - good for the environment, lovely play to visit!"
7753,6.0,0.1453,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",The Giraffe Center - Its worth your time to visit...
7754,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Amazing. Feed a Giraffe!
7755,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful giraffes!
7756,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",It is a ZOO - but a good one
7757,2.0,0.1198,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Fantastic Conservancy, must see"
7758,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",What more LIONS!!!!
7759,2.0,0.1155,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Masai mara ""An exhilarating experience"""
7760,0.0,0.1337,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wildlife Amazingly Close to City
7761,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Great day outing
7762,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful Kenya
7763,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A great place to chillax 
7764,7.0,0.1258,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",A real habitat gem
7765,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great way to start the safaris
7766,1.0,0.1216,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","What a GEM, many many animals , around every corner"
7767,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Amazing stuff out there
7768,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Fun Biking Safari.
7769,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great fun!
7770,6.0,0.1399,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Cycling and gorge walk - a wonderful experience
7771,1.0,0.1285,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Nice but a bit of a rip off
7772,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing flamingo 
7773,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Interesting park 
7774,1.0,0.122,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Beautiful Scenery
7775,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Wonderful, but no flamingos"
7776,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Unique place, just lovely"
7777,3.0,0.122,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",A nice experience
7778,5.0,0.1237,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Good place for loacally crafted souvenirs
7779,3.0,0.1261,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",one of the best place to buy souvenirs for family and friends
7780,1.0,0.1214,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Serenity, magic, up to par food, much higher than par sweets!"
7781,6.0,0.1379,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Great prices and no haggling. My idea of a good time.
7782,2.0,0.122,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Better than the Masai Markets!
7783,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Just okay
7784,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful place
7785,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Okay park... could be better
7786,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Lovely place
7787,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Its is nice to see
7788,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",The place to be to witness the Great Migration
7789,2.0,0.1279,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Good organised part of Masai Mara
7790,2.0,0.1261,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Civilized beasts
7791,7.0,0.1523,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Lovely park with a great variety of animals in a spectacular setting
7792,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",So much fun!
7793,3.0,0.1261,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Nice place for a One hour visit if time allows in Nairobi
7794,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The GREAT MARA RIVER
7795,4.0,0.1258,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Impressive life line to the Mara inhabitants
7796,4.0,0.1198,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Nice view
7797,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wild and the beautiful
7798,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",An amazing spectacle
7799,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",WOW!
7800,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Carnival of Wild Beest, zebra, giraffe in the world"
7801,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Loved it
7802,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Great Full
7803,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice little place
7804,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",love this
7805,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Loved it!
7806,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A lovely close up experience
7807,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Cute for kids
7808,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Nice Experience
7809,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",I fell in love with Stacey Giraffe
7810,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place . Friendly giraffes 
7811,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",What fun! 
7812,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",One of the most rewarding things you can do in Nairobi
7813,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Love Means All!
7814,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Cute elephants
7815,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",great for kids
7816,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely","Very educational, amazing place to visit"
7817,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wow !!!
7818,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",I place to visit if you love Elephants
7819,4.0,0.1264,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Lovely calves
7820,4.0,0.1282,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Enchanting and educational!
7821,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Good work done here
7822,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great to see once
7823,1.0,0.1426,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Eye to eye with a beautiful Giraffe
7824,0.0,0.1453,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place to get closer with giraffes
7825,8.0,0.1176,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Such an Awesome Experience
7826,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",So much Fun feeding giraffes!
7827,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun place where you can actually touch a giraffe! 
7828,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",So interesting!
7829,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",I kissed a Giraffe and I liked it
7830,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fantastic!
7831,4.0,0.1218,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",This was nice but didnt compare to Masai Mara
7832,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great park but no flamingos when we went there
7833,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Enjoyable
7834,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Busy on Weekends
7835,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Super sized kindergarten
7836,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Are they cute or Are they cute
7837,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",What a treat to experience these magnificent creatures
7838,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Elephants very close
7839,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Educational Eye Opener
7840,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing cause
7841,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Educational
7842,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A good place to visit once
7843,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Not too exciting
7844,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great Picnic Spot
7845,4.0,0.1237,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",A worthwhile experience but with lots to be improved.
7846,7.0,0.1264,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Beautiful landscape!
7847,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Small but beautiful
7848,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice trip Hell’s Gate with Peter
7849,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Peaceful and beautiful
7850,4.0,0.1346,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",perfect for game viewing
7851,4.0,0.1264,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Massive park right in Nairobi
7852,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Awesome
7853,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Early morning safari
7854,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Great place, near to the city"
7855,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Very Nice
7856,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",great safari trip in Nairobi
7857,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",A great attraction convenient for Nairobi
7858,3.0,0.1264,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great place and amazing staff
7859,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful Park. Go with friends and have some awesome fun.
7860,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Easy access for a light safari experience
7861,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Incredibly Wild... Natures Gift
7862,5.0,0.1461,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Gorgeous baby elephants... poor crowd management 
7863,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Amazing experience 
7864,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Very cute 
7865,8.0,0.122,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Amazing experience
7866,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",It was OK
7867,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing! 
7868,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Great service
7869,2.0,0.1264,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Gentle Giants
7870,0.0,0.1426,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Loved my intimate experience with these beautiful creatures
7871,8.0,0.1468,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Unique giraffe feeding experience
7872,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun
7873,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great Place to Visit 
7874,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Relaxed Walks & Fresh Air
7875,7.0,0.1237,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Simply delightful - Thank you Wangari Maathai for making sure this exists!
7876,6.0,0.1176,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Enchanting & Exhilarating
7877,6.0,0.1342,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",A secure natural paradise in green Nairobi
7878,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A nice Sunday walk in Karura Forest
7879,2.0,0.1261,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Cool place to chill out in the nature
7880,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",What fun
7881,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Interesting visit
7882,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Upclose with gentle giants!
7883,1.0,0.1264,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Nice area
7884,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great atmosphere for a day
7885,2.0,0.1426,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",One of the top ten beaches in the world.
7886,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice beach 
7887,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The most beautiful beach in Kenya!
7888,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Should be a very nice beach, but ..."
7889,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","I love Naivasha, you gotta love it too!"
7890,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Delightful hour!
7891,4.0,0.1363,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Great place for birdwatching and fairly good for game.
7892,3.0,0.1306,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort","the only fresh water lake on the floor of the rift valley, amazingl it has flow in rivers and no outlets yets its a fre"
7893,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great boat ride around the lake
7894,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Good if you like wildlife 
7895,3.0,0.1176,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great experience.
7896,5.0,0.1502,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned","Worthwhile 1hr boat ride around the lake to see wild life - hippos, storks, eagles"
7897,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Good place to see different birds and Hippos
7898,4.0,0.1453,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Good for Bird Watchers
7899,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Nice place to see some hippos, but not a must-see"
7900,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Excellent Boat Ride
7901,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",We loved Amboseli - our first experience with wild Kenya!
7902,0.0,0.1237,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing way to support the community and get up close to wildlife
7903,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",First safari and best holiday ever!
7904,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Highly recommend the conservancy
7905,2.0,0.1237,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Great Partnership to Help the Local Masai
7906,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",A Great Partnership
7907,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worth visit
7908,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",The Amazing Lake Nakuru
7909,6.0,0.1261,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing","Good wildlife around, worth a visit"
7910,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",It was amazing!
7911,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great migration
7912,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Amazing trip.
7913,1.0,0.1405,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Migration kenya safaris made our experience memorable
7914,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Exhilarating!
7915,0.0,0.1214,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Large expanses of open wilderness.
7916,3.0,0.1176,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Best experience 
7917,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Informative and adorable
7918,4.0,0.1453,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",an unusual zoo
7919,0.0,0.1405,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Fun, get close to the giraffes experience!"
7920,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Fun to feed the giraffes
7921,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wow
7922,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Informative and entertaining
7923,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Lots of fun
7924,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A worthy cause
7925,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place
7926,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun and Rewarding
7927,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",A fun morning
7928,8.0,0.1198,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Lovely experience
7929,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful
7930,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Very informative
7931,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Superb!
7932,5.0,0.1261,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned","Aborable elephants, great cause!"
7933,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Superb
7934,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Really cool
7935,3.0,0.122,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",wonderful experience
7936,7.0,0.1261,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Good viewing of wildlife
7937,8.0,0.1261,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Most flamingoes were hiding
7938,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Not as good as before
7939,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Gorgeous landscape and wildlife
7940,7.0,0.1242,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Fantastically beautiful
7941,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fabulous safari in Lake Nakuru
7942,6.0,0.1198,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Beautiful setting but didnt satisfy 
7943,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",good numbers of wildlife
7944,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The Magic of Kenya
7945,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A Beautiful National Park
7946,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",First sighting of rhino
7947,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing Work at Amazing Place
7948,8.0,0.1176,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Amazing experience
7949,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful foundation!
7950,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Unique and memorable!
7951,5.0,0.1426,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned","""Adopt"" an elephant for the best experience"
7952,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Cute Baby Elephants
7953,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Special place for Baby Elephants
7954,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",David Sheldrick Trust does great work
7955,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Magnificent
7956,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The amazing crocos of the river
7957,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Nice to have visited
7958,2.0,0.13,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",A wonderful landmark to spot animals
7959,0.0,0.1426,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Close encounter of the teeth kind
7960,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fantastic !!
7961,4.0,0.13,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Spectacular viewing of the Great Migration.
7962,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great Experience
7963,4.0,0.1337,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely","Skip it and go on a real safari outside the city, if you can"
7964,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",This was good. Saw all the animals but no elephants
7965,4.0,0.1198,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Great Park within the city
7966,2.0,0.1237,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Unforgettable city excursion in nature
7967,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Nice place for a quick safari but get a good tour guide
7968,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful!!
7969,3.0,0.1264,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Good place for a weekend or a weekday visit
7970,2.0,0.1261,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Amazing place for day trips in Nairobi
7971,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",So cute and wonderful
7972,5.0,0.1614,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Amazing playing with orphan elephants!
7973,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A great cause but....
7974,8.0,0.1261,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Amazing work done by DSWT
7975,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Great time
7976,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing 
7977,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Love this palce
7978,5.0,0.1426,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Passion and Care -- these orphaned Elephants are in good hands!
7979,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Special place
7980,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Precious baby elephants
7981,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",cute
7982,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Brilliant!
7983,7.0,0.1399,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Full of a variety of animal species
7984,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great place to be
7985,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",WOW! Just wow!
7986,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",I love the monkeys
7987,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Great animal viewing...and the best roads to see them!
7988,1.0,0.1242,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Good Maintenance
7989,3.0,0.1261,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Amazing Conservation Effort
7990,3.0,0.1176,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Special experience
7991,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing place to visit!
7992,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Not as good as the Giraffe Center
7993,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Amazing Organization and even more amazing animals!!!
7994,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worth a visit
7995,1.0,0.1214,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Experience the wild in real-time.
7996,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Lovely Park
7997,4.0,0.1453,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Best for bird watching
7998,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Well worth a visit!
7999,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",nice safari
8000,4.0,0.1237,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Excellent game drive experience
8001,4.0,0.1264,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Amazing organized place to visit
8002,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great Park
8003,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great and Close
8004,4.0,0.1303,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Nice park within city limits
8005,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Exciting
8006,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Help safe orphan elephants
8007,8.0,0.1346,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",A unique experience
