Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
727,2.0,0.1378,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Nothing special except the Turkana boy
728,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Great museum with some awesome wildlife
729,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",An Interesting History
730,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Enjoyable experience
731,0.0,0.1334,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful scenery
732,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",We did both the Cafe and House Great tour and Lunch
733,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice fort with a history!
734,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Excellent historical landmark
735,4.0,0.1473,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",The Rich Swahili History Can be Learned Here
736,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",nice fort
737,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",To have fun with kids
738,3.0,0.148,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Nice historical views but abit disorganised if you dont get a guide
739,5.0,0.1557,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Historical sneak to East Africas (and Mombasas) rich history
740,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Fun to explore but not very informative museum
741,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Old Mombasa
742,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful but not very special
743,3.0,0.1501,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",wonderful to explore this old fort
744,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice historical place 
745,1.0,0.1557,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",A worthwhile visit in a place frozen in history
746,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Short and sweet
747,5.0,0.14,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Short but interesting
748,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A wonderful insight to her life
749,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Worth a visit even if youre not in love with Robert Redford
750,0.0,0.1334,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A wonderful experience!
751,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Crummy tour, nice place"
752,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","Did you enjoy the movie ""Out of Africa?"""
753,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",An amazing experience 
754,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",A Real Treat
755,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely gardens
756,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Wonderful museum
757,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting place
758,4.0,0.154,"history, bird, local, make, lot, human, insight, tribe, information, unexpected","Interesting and Educational - for history, literature and movie buffs."
759,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very interesting visit!
760,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Right Out Of Africa
761,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Attractive Setting
762,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Al right
763,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Amazing history right here in Kenya
764,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",OK. Not much to do or see.
765,4.0,0.1356,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Interesting history
766,5.0,0.1528,"tour, experience, historical, display, historic, story, stop, expect, short, walk","Beautiful home, dont expect to relive the movie"
767,0.0,0.1334,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Pleasant experience
768,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",I was positively impressed.
769,4.0,0.133,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",A good introduction to Kenyas history
770,4.0,0.1378,"history, bird, local, make, lot, human, insight, tribe, information, unexpected","Quirky, interesting and unexpected"
771,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Very informative
772,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","Enlightening and well presented,"
773,1.0,0.1334,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Ancient and exciting
774,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Great Cultural Experience
775,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice place to visit
776,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",very nice place
777,0.0,0.1313,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good experience
778,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A wonderful place to visit
779,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",More for adults
780,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Fascinating
781,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Out of Africa comes alive
782,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Too Much about the Movie
783,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Loved the history
784,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Perfect place to know soul of kenya tradition
785,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Beautiful villages
786,4.0,0.1587,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Amazing insight into tribes of Kenya.
787,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Amazing Dancers!
788,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Cheap fun
789,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Quite educational
790,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting exhibits
791,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good
792,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Classic
793,4.0,0.1587,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",I enjoyed the Nairobi Gallery a lot more
794,1.0,0.1368,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Interesting - but we preferred the animal opportunities more
795,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth a visit
796,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great history of the country
797,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Out of Africa in real life
798,3.0,0.1351,"worth, afternoon, piece, view, home, spot, snake, stay, property, city","Nice, free tour included with admission"
799,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Marginally Interesting but costly
800,5.0,0.1528,"tour, experience, historical, display, historic, story, stop, expect, short, walk","Nice historical spot, but guides are inconsistent"
801,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",It was ok!
802,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Definitely worth a visit
803,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Excellent with the right guide
804,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",excellent guide
805,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",The Aero Club is a wonderful oasis at Wilson Airport.
806,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool","""Warning No Stopping"": the Best in Kenya."
807,6.0,0.1373,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Shhhhhh! Dont tell too many people!!
808,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Best Burgers in Nairobi....
809,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Great Burgers
810,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Great presentation and information
811,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Could be better
812,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good overview of Kenya
813,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Just About OK
814,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting musuem
815,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Just About Worth a Visit
816,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Slow pace and enjoyable 
817,2.0,0.1569,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",The early man history section is outstanding and truly unique
818,2.0,0.1473,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Good museum but a bit expensive for non residents
819,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Great variety
820,0.0,0.1466,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth the time and (small) fee
821,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Interesting history
822,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Nice place to get Kenyan history
823,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great value
824,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Good to wander through when passing
825,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Nice grounds and restaurant.
826,0.0,0.1619,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful Expensive Paintings inside this Landmark
827,6.0,0.1494,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Decent food has gone. Semi-interesting place though.
828,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Fun place to go with kids for a good burger
829,2.0,0.1389,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Great stopover with bags of atmosphere
830,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good place for aeroplane spotting
831,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth a visit
832,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",it was awsome watching the beautiful scenary
833,4.0,0.14,"history, bird, local, make, lot, human, insight, tribe, information, unexpected","Great history, but..."
834,2.0,0.1437,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Well kept in its unique form ever since !
835,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Must See for Cultural History
836,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A cultural microcosm
837,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Fun for an afternoon
838,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Impressive!
839,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",East African Cultural
840,3.0,0.1368,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",worth visiting to see there culture.
841,6.0,0.1356,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Very good food
842,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Interesting & Educational
843,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Very informative
844,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Excellent
845,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",well worth a visit
846,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","a good few hours of sight seeing,"
847,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An interesting visit
848,7.0,0.148,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Good guide and interesting things 
849,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very interesting Visit
850,4.0,0.1437,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Good guidance through the history
851,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
852,4.0,0.1422,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Lovely remembers
853,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Interesting museum lovely grounds
854,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great visit
855,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","A bit disappointing,to experience the Danish writer’s spirit & essence, best to visit her house outside Copenhagen"
856,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A good history of Kenya and impressive bird collection.
857,6.0,0.1334,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Good General Introduction
858,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
859,5.0,0.1356,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Great experience!
860,1.0,0.1487,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","Kenyan history, culture and wild life."
861,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Wonderful
862,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Interesting... but undecided as to whether we needed a guide...
863,2.0,0.1452,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Good history lesson on Mombasa and the coastal areas
864,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Lovely place to visit full of history
865,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Very informative
866,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Fort Jesus worth a visit
867,4.0,0.1389,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Important History Lessons
868,3.0,0.1528,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Loved to explore the past with very knowledgeable local guide
869,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Revisit my old town home
870,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Always nice
871,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",OLD
872,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
873,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Mombasa old town
874,4.0,0.1356,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Very rich history
875,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",worthwhile stop
876,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worthwhile
877,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",History is good!!
878,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Surprisingly good museum
879,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worthwhile
880,6.0,0.1334,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Lovely but beware
881,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",INTERESTING MUSEUM
882,0.0,0.14,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",not very big but nice
883,0.0,0.1473,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great tortoises and traditional houses
884,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Quite interesting.
885,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",The new years event
886,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Old Days Gone
887,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",a true excursion (courtesy of tripcode)
888,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",The best tourist attraction in Nairobi
889,6.0,0.1389,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Need a bit more money spending
890,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Not a railway fan, but love this place"
891,4.0,0.1378,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Excellent History
892,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",So Much History!
893,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Nice if youre into history
894,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely
895,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth the time.
896,1.0,0.1389,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Sound & Light Show Is The Way to Go
897,0.0,0.1356,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A pleasant evening
898,6.0,0.1378,"informative, hour, art, show, introduction, overview, gem, life, natural, cool","Mombasa by night, disappointing entertainment but good food."
899,2.0,0.1356,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Good history - get a guide
900,7.0,0.1334,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway","Very interesting, if you are into that kind of thing!"
901,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",very educative historical site
902,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",an amazing walk thru history
903,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Great Tour. Well worth a visit.
904,2.0,0.1458,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Okay visit...Interesting bit of Kenya history
905,4.0,0.1351,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",A beautiful slice of 20th century history 
906,6.0,0.1334,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Absolutely Marvelous Little Museum!
907,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",An extraordinary woman
908,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",good visit for kids also 
909,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
910,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Definitely worth of seeing
911,5.0,0.1587,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Great inividual tours
912,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice place.
913,5.0,0.1587,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Interesting but felt hurried 
914,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Real gem 
915,6.0,0.14,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Cool
916,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Full of history
917,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great
918,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Didnt know museums could be so interesting! 
919,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting and different museum
920,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting!
921,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Very kind and professional guide
922,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Lovely place and interesting tour
923,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Loved this experience 
924,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely
925,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Interesting but Overpriced 
926,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very enjoyable visit.
927,4.0,0.1373,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Amazingly Built
928,1.0,0.1536,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",The incredible ancient engineering
929,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Wonderful place to visit
930,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Pregnant with History
931,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Nice fort, is value a visit"
932,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting!
933,6.0,0.1416,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Rare little gem
934,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful park and interesting house
935,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A big nice house
936,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting and peaceful location
937,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Fascinating
938,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An interesting but not great museum
939,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Good primer to recognize animals
940,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Worth a 2 or 3-hour visit
941,3.0,0.148,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",worth the time
942,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice Museum
943,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Pleasant surprise
944,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely ..Just Lovely.
945,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",The Great African Caravan in Karen Village
946,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Excellent introduction to Kenya
947,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great ethnographic exhibition.
948,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An amazing place
949,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth the visit!
950,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Interesting, but not great"
951,1.0,0.1557,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","ok for a day out, but i like more live animals."
952,4.0,0.1394,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great for information on the Luo people
953,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small collection but interesting
954,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small but nice
955,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Excellent tour
956,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Joseph Murumbis Collection is awesome
957,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Well worth a look
958,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Great place to learn about the history of Kenya
959,4.0,0.1356,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Good For History Lovers
960,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very Interactive
961,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","Fascinating Woman, Beautiful Place"
962,7.0,0.1378,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",amazing estate in Nairobi
963,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful views
964,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Bomas exciting review
965,1.0,0.1515,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Amazing Day of History and Culture!
966,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",fun
967,4.0,0.1557,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Lots of information and a good show
968,0.0,0.1368,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place to learn about rural Kenyan villages
969,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Right ""Out of Africa"""
970,0.0,0.1544,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Back to old times...
971,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Great attraction but some corrupt staff
972,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Okay if interested in Karen Blixen
973,7.0,0.1466,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Perfect for Blixex fans--boring if you dont know her work
974,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely place!
975,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Well worth a visit
976,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful place to visit
977,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Hauntingly beautiful historical site
978,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful and interesting
979,0.0,0.14,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",hauntingly beautiful Gedi
980,5.0,0.1356,"tour, experience, historical, display, historic, story, stop, expect, short, walk",We had a marvelous experience at the Gede Ruins
981,4.0,0.1356,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great History
982,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Good history lesson.
983,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Amazing history 
984,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great Place!
985,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",interesting
986,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Not so original home
987,4.0,0.1368,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",perfect preservation of Historical details
988,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Very interesting and well preserved
989,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice view of Mombasa
990,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A very interesting visit!
991,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting but can be better
992,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Its nice
993,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nothing special
994,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","More than ""Out of Africa"""
995,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Chris is Wonderful
996,1.0,0.1623,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Visited as part of a full day trip with Natural World Kenya Safari
997,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",The view from the top is fantastic
998,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Definitely Worth a Visit
999,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Nice but too small
1000,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very nice since the refurb
1001,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very Special
1002,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Not at the top of my list
