Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1063,7.0,0.14,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Impressive even when dry
1064,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Lovely building
1065,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",interesting piece of culture
1066,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture","Haunting, beautiful, exquisite."
1067,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Not the best place to use google maps
1068,0.0,0.1343,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Just worth a short visit until you are there during a major celebration
1069,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",More transcendental than there is to see
1070,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture","Impressive attraction, historical spa"
1071,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",A high point in Gondar visit
1072,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing engineering - they use the river to fill it...
1073,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very green nice historical place
1074,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Interesting history
1075,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Excellent still in active duty monument
1076,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Historic and interesting
1077,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Would be more interesting during Epiphany
1078,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting
1079,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wow
1080,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Amazing - in 2 parts. PLEASE read last paragraph.
1081,1.0,0.1313,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Impressive Pool
1082,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
1083,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a visit
1084,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Good local attraction and different
1085,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece","amazing, overwhelming experience"
1086,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Another great place to visit on Gondar
1087,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Loved this.
1088,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",worth to visit for 30 minutes
1089,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Well worth a visit
1090,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a trip.
1091,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Love the amazing tree roots!
1092,5.0,0.1334,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Charming and relaxing site
1093,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wonderful place to visit
1094,1.0,0.1378,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning and Relaxing
1095,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Good, but the Castle and Church are better"
1096,2.0,0.14,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Really neat site!
1097,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Major Timkat celebration here, but go off-season"
1098,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a visit when there isnt much else to see
1099,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",A real oasis
1100,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Interesting heritage that lives on
1101,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful
1102,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting place
1103,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Its interesting, but dont go out of your way to visit it"
1104,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",I nice visit
1105,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Royal Life in 1600 must have been Great
1106,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Lovely lovely lovely
1107,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Peaceful and beautiful
1108,1.0,0.1557,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",it is the best hotel compare to other hotels in the region
1109,6.0,0.1394,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",fantastic piece of history
1110,2.0,0.1347,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",A Field full of Obelisks
1111,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",just good
1112,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating 
1113,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",We loved the tour! 
1114,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Definitely worth it
1115,2.0,0.1389,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Aksum - Excellent Guide Ephrem Brhane
1116,4.0,0.1494,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",The below ground tombs would have been great if I had a flashlight.
1117,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive Ruins
1118,5.0,0.1536,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Amazing structures telling stories of the past.
1119,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",“AMAZING STRUCTURES”
1120,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very interesting
1121,1.0,0.1587,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Unique Monuments
1122,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive
1123,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Extraordinary
1124,6.0,0.15,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Read some histories before coming here. Interesting experience at the ticket office
1125,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wonderful visit and Guide 
1126,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wonderful
1127,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",You will need a good guide
1128,2.0,0.1334,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",One of the Great Sites in Ethiopia
1129,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Impressive look at Ethiopian history
1130,3.0,0.1368,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Incredibly hand cut Steles 
1131,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Exciting but could be more lively
1132,5.0,0.1394,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",historically important but not much to see
1133,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating
1134,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
1135,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Axum - Top drawer Guide
1136,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The greatest stone civilization
1137,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting
1138,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Not the best
1139,4.0,0.1368,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Great History but presentation lacking
1140,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Fascinating place with a lot of history
1141,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",fascinating
1142,6.0,0.1587,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary","Interesting, filled with history."
1143,2.0,0.1494,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",very intersting historical archeologicl site
1144,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Worth seeing, particularly the museum"
1145,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",interesting
1146,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating
1147,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",amazing
1148,0.0,0.1363,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",A town standing on top of history
1149,5.0,0.1425,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Significant archaeological site worth seeing
1150,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Amazing Ancient Pillars
1151,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting museum
1152,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting
1153,5.0,0.1389,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",interesting but limited time can be spent there
1154,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating With the Right Guide
1155,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice but 
1156,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Theyre ok, but nothing amazing"
1157,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fantastic!
1158,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Obelisks worth seeing
1159,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",excellent ruins
1160,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Fascinating sight, sad museum"
1161,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Brilliant!
1162,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very interesting ruins
1163,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting
1164,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Axum, beautiful scenary and amazing host"
1165,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Great ruins!
1166,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Awesome, get a good guide."
1167,1.0,0.1343,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Beautiful archeological site with tombs and steles.
1168,1.0,0.1565,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning monuments
1169,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The stele of Axum are worth a visit. The Queen of Sheba Palace is not.
1170,2.0,0.1334,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Have a guide as get more out if this site
1171,6.0,0.14,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Aksum stele very impressive!
1172,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",An interesting history
1173,6.0,0.1394,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",real history
1174,0.0,0.1537,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",you have to be a real fan of archeology or history to enjoy so little visual artifacts offered on the site
1175,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",so much history
1176,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Interesting, but.."
1177,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Super Stelae!
1178,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Amazing ruins - and how not to get ripped off trying to explore them.
1179,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Nice, but not much more"
1180,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","It is worth a visit, especially if you love ruins and history"
1181,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The ruins are great; the guide was not.
1182,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a visit
1183,3.0,0.1416,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",The day with full of nice smiles and a peaceful church.
1184,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",such a beautiful church
1185,0.0,0.1356,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Shall i call it amazing?
1186,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Impressive cathedral and resting place for Haile Selassie
1187,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful and historical
1188,6.0,0.1368,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary","Authentic, no frills cathedral with fascinating history"
1189,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing stained glass
1190,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Cathederal
1191,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful 
1192,3.0,0.1439,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Incredible to see so many influential people that shaped the country in the burial place.
1193,2.0,0.1473,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",WONDERFUL TO SEE SO MANY PEOPLE DRESSED IN WHITE
1194,0.0,0.1536,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Long drive up the mountain but worth it
1195,1.0,0.1343,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Fascinating, Italian-style cathedral architecture with Orthodox ritual"
1196,1.0,0.1536,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Beautiful Exterior, Heads Up if Youre a Foreigner"
1197,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating
1198,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Great!
1199,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Fine building
1200,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful interior 
1201,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Holy Trinity Cathedral and the Tomb of the late great Haile Selassie
1202,4.0,0.1356,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Nice church and not that big to be considered a cathedral.
1203,2.0,0.1368,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Full of historical significance
1204,6.0,0.1389,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Great site of the nations history
1205,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Beautiful stained glass windows
1206,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nothing very exciting here
1207,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",worth a visit
1208,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Cathedral
1209,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",worth a visit
1210,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Awesome edifice
1211,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice cathedral but nothing wow
1212,3.0,0.1587,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Try to visit on a holy day - wonderful experience
1213,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a visit
1214,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting 
1215,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",‘’NICE CHURCH ‘’
1216,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive place
1217,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Well worth a visit
1218,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Grand Cathedral 
1219,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful church
1220,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Church
1221,2.0,0.1494,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture","Beautiful cathedral, recommended with a guide to tell all the details"
1222,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Nice and historic church
1223,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",just Beautiful
1224,5.0,0.1384,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",One of the Best religious sites of Addis Ababa worth visiting
1225,2.0,0.1494,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Amazing historical and religious site
1226,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",An impressive building
1227,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing Place!
1228,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Magnificent Holy Trinity Cathedral
1229,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very Old Church with entrance fee
1230,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating Baroque Cathedral
1231,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful church
1232,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Better with a guide
1233,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful
1234,3.0,0.1334,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Important place
1235,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Special in Ethiopia
1236,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very nice church
1237,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",GREAT STYLE
1238,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Peaceful
1239,3.0,0.1437,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece","Overcharged, can skip if you have better options"
1240,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",nice church
1241,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",beautiful church
1242,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Old church
1243,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Interesting Place to Visit
1244,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible!
1245,6.0,0.1536,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Fascinating church incorporating history and religion
1246,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",nice murals and historical
1247,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice church and museum 
1248,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice and hitoric orthodox cathedral
1249,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful place 
1250,2.0,0.14,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Great afternoon visit 
1251,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",LOVED the history
1252,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Nice spot in a nice park
1253,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Beautiful cathedral with an interesting history
1254,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",very calm and nice place
1255,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",An interesting historical place
1256,5.0,0.1334,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Historically very interesting!
1257,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice church 
1258,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth a visit
1259,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",A very nice and peaceful place to spend an an hour or two
1260,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",an important place to worship
1261,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",A fascinating and interesting place
1262,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Wonderful experience
1263,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",what a pleasant surprise
1264,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful cathedral
1265,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Great Architecture
1266,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Marvelous church
1267,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",interesting orthodox cathedral
1268,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning Church to See
1269,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique Church in Ethiopia
1270,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Nice place to visit
1271,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Basically there isnt much to see in Addis Ababa
1272,4.0,0.1557,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Beautiful quiet place in the big city
1273,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",good visit
1274,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Catherdral
1275,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",A Church with beautiful stained glass
1276,1.0,0.1544,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Its a calm and quet place to see the nice architecture of the church
1277,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth visiting
1278,5.0,0.1368,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",The Talking Cathedral full of Rich Ethiopian History
1279,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Interesting if churches are your thing
1280,4.0,0.1389,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Impressive as it is Haile Selassies final resting place
1281,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","""Dream come true"""
1282,4.0,0.1373,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Not as grand as its reputation would suggest
1283,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Unique Architectural structure but marvelous
1284,7.0,0.1356,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Great place but beware of scam guides!
1285,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Cathedral
1286,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Rainy day but a good visit
1287,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",A beautiful building
1288,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",nice architecture
1289,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Main Cathedral in Addis
1290,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Lovely tour
1291,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Definitely worth a stop
1292,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very interesting place
1293,7.0,0.14,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Received with great warmth
1294,7.0,0.14,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",A modern cathedral
1295,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
1296,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wow
1297,6.0,0.1522,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Great for people watching
1298,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Enjoyable visit
1299,6.0,0.1373,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Great Visit for Tourist and for locals
1300,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Amazing History
1301,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Beautiful history 
1302,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Its best to come in the morning or afternoon for the light.
1303,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful Church
1304,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive and Magestic
1305,3.0,0.1587,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Very good experience while visiting!
1306,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",i loved it
1307,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Cultural Gem
1308,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Good representation of the Ethiopian culture
1309,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Interesting, but my entrance fee of 100 birr did not include a tour."
1310,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Amazing architecture 
1311,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating and worth a visit
1312,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wow what a church!
1313,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Enjoyable visit
1314,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Interesting political cathedral.
1315,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",very impressive
1316,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",magnificent. what a spiritual place is?
1317,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",if you go on a festival day is fascinating
1318,6.0,0.1394,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary","Lovely grounds, worth a stroll, and of course rich in history"
