Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
263,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",no more pink lake:(
264,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A Beautifully Dusty Park!
265,0.0,0.195,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Limited view of the flamingoes
266,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Drive
267,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth a visit
268,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Drive and Conservancy
269,2.0,0.1929,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Hidden Gem in Watamu
270,1.0,0.1816,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Ive decided that half/one day safaris are not worth it (in general)
271,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Expensive for foreigners
272,4.0,0.1743,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Must Visit if you are not visiting any other National Park
273,2.0,0.195,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",A NATURAL GAME PARK WITHIN THE CITY OF NAIROBI
274,5.0,0.1808,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A bit sad
275,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Must See if Limited on Time
276,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Late review, but still..."
277,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",In the center of the Mara Triangle experience
278,3.0,0.1831,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",recommend it for adventure and game viewing
279,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",not worth it
280,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Park beside the city 
281,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",game drives at Nairobi nat park
282,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",DIY Game Drive
283,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Expensive and not at all friendly
284,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Beautiful safari but horrible service!!
285,3.0,0.2099,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Baby elephants are hard to resist.
286,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",No clean beach in sight
287,4.0,0.1902,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half","THIS is Kenya, the typical small kenyan town."
288,3.0,0.1944,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Pleasure to see these majestic little elephants
289,0.0,0.1743,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Sadly Overcrowded
290,4.0,0.1808,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Little Giants
291,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",A Well Kept Secret!
292,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Let down
293,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A little disappointed
294,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",What an awful disappointment!
295,5.0,0.1765,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",An in-city half day safari
296,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Mediocre Mara River
297,2.0,0.1987,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Average experience
298,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Photo OP! Giraffe center
299,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center visit
300,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Little Treasure In Nairobi
301,0.0,0.1786,"worth, view, close, beach, gem, plain, limited, boy, stay, high",lonely visit
302,4.0,0.1866,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Go there for a hard core trek
303,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",not good
304,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing for Game Viewing !!
305,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game in the city
306,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Lions and other animals located in Nairobi
307,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",The Kenyan Game Park not to miss!
308,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Shocking
309,4.0,0.1987,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half","Lots of driving, little to see"
310,5.0,0.1824,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Words fail me on the work these guys do.
311,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed
312,1.0,0.195,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",ORPHANS EXTRA ORDINARY
313,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A Long Way from Mara Sopa
314,1.0,0.1782,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Non-Captive Breeding Center
315,5.0,0.1845,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Very poorly run tour, discourteous to local tourists"
316,3.0,0.1786,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Big Game Day
317,3.0,0.1914,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Nice to see the baby elephants, but a boring presentation"
318,2.0,0.1765,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Unbelievable
319,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Green, green, green!"
320,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Family outing Nairobi giraffe center 
321,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
322,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth it
323,0.0,0.1897,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Dark Days Ahead as Kenya Wildlife Lease Public Beach in Malindi
324,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not Worth it if youre u have been to Mara 
325,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Not many flamingos
326,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Green in the city...
327,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Conservancy game drives
328,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",A few expensive minutes
329,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Very disappointing
330,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Nairobi national park in Kenya one of the few national parks in the city.
331,5.0,0.1786,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Half day safari just outside Nairobi
332,0.0,0.2061,"worth, view, close, beach, gem, plain, limited, boy, stay, high","French kissing a long necked girl in a place called Karen, Nairobi"
333,1.0,0.1743,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Awful and Overpriced
334,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A Little Taste of Africa
335,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Average 
336,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",So sad but visit these orphans!
337,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Plenty of game
338,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",You wont be disappointed
339,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Mara Game Reserve
340,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
341,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not much to see.
342,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
343,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",See only if you dont see other Parks
344,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointment
345,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed 
346,4.0,0.1808,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Fat giraffe and Ugly souvenirs
347,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A little disappointing
348,1.0,0.1782,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",The pink flamingos are back 
349,5.0,0.177,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Small property, big wildlife"
350,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Average
351,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Game drives in Nakuru are worth it
352,4.0,0.1872,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Close up and Personal - Giraffe Center
353,3.0,0.1808,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Tsavo East with 3 little kids
354,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Elephant Center
355,0.0,0.1845,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Foster an elephant so you can go at closing time with a small crowd!
356,0.0,0.204,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Never experienced close encounter with lionesses and cub
357,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center
358,1.0,0.188,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Cool but a little uncomfortable
359,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not a safe beach 
360,2.0,0.1761,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Half day touring 
361,3.0,0.2138,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",No more feeding the baby elephants
362,1.0,0.1782,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Good trek along gorge floor but expensive!!
363,4.0,0.1934,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",The Flamingos turn the waters pink !!?
364,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",No More Flamingos
365,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Unfortunately not great
366,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Few flamingos!
367,0.0,0.1761,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Less touristy and chances to see rhinos
368,3.0,0.1879,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Its Giraffe Conservation & Breeding Center with Feeding Platforms
369,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center
370,3.0,0.195,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A total scam and waste of time and money
371,3.0,0.1795,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Boring, but nice for kids"
372,0.0,0.2004,"worth, view, close, beach, gem, plain, limited, boy, stay, high","Limited game visibility, low flamingo population"
373,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",In the Pink
374,1.0,0.195,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Pink flamingos and baboons
375,4.0,0.1774,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",6 days hike to point Lelana up Sirimon down Chogoria with trekmountkeny
376,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not much to see in July
377,1.0,0.179,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Famed Mara River crossing is not an everyday event!
378,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",PINK WATER
379,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed 
380,2.0,0.1728,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide","""Hidden"" animals with cement city background"
381,1.0,0.195,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Go early see lots, go late see little"
382,3.0,0.1824,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",One of the Nicest Game reserves we visited.
383,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing
384,5.0,0.195,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Wildlife wide open
385,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Vast expanse average view
386,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Expensive and dissapointing
387,5.0,0.1808,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Safari and back in less than a day!
388,4.0,0.2096,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Not great - You just drive by it with all of the traffic -Dont Bother
389,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Family game drive
390,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A bit disappointing
391,2.0,0.1902,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",An unbelievable experience
392,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Let down by the tour operator 
393,5.0,0.1795,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",the long mile
394,5.0,0.1795,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",a beatuiful little stroll
395,3.0,0.1929,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Arrived a week late
396,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Fantastic game viewing!
397,2.0,0.1845,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Packed full of game. No long game drives.
398,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high","Nature by the city center, thank you Wangari Mathali!"
399,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",The center was terrific!
400,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A must vidit if you are passionate about conservation
401,0.0,0.1743,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Boring
402,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Slow degradation....
403,1.0,0.1902,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Its hard to rate this, its Great and Terrible"
404,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing
405,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",One of the inexplicable sights with the wildebeests
406,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high","Expensive, but worth it"
407,4.0,0.1786,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Visited twice and never got disappointed
408,0.0,0.1811,"worth, view, close, beach, gem, plain, limited, boy, stay, high","Even if you never get to go, this is one for the mental image bank at least – use it when dreaming.."
409,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",endless beach
410,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Do things you cannot do at any other park in the world !!!
411,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed 
412,0.0,0.1808,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Hardly any birds
413,1.0,0.1749,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",A bucket list item but VERY expensive for what you get
414,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Maasai Mara game drive 
415,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",We were there at the wrong time of year
416,1.0,0.1893,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",All the major game in a private setting
417,3.0,0.1795,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Animals galore and hardly any other vehicles around!
418,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth if you are doing Masai Mara
419,2.0,0.195,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Game driving with city ex
420,4.0,0.1795,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Day spent in the forest
421,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Serene and very green
422,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A little bit of heaven
423,0.0,0.1743,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Sloppy fun
424,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide","Informative and fun, but a bit disappointing"
425,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Not many flamingos when we visited
426,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A game drive and saw just as much as the Mara
427,1.0,0.1728,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",A bit short of Game for the price of the Park Fees.
428,5.0,0.1866,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Walk near the big game!
429,5.0,0.1795,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Discourteous Manager
430,3.0,0.1774,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Nice hike , filthy trails"
431,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",All pink
432,1.0,0.2016,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Sad the promised hundreds of flamingos have moved on
433,2.0,0.1914,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",It’s ok... close to city but if you can go to other game reserves.... go
434,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Less crowded than Maasai Mara National Reserve
435,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Sad experience
436,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Waste of time !!!
437,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center - Up close!
438,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive at Nakuru
439,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing
440,4.0,0.1808,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Too bad it was flooded
441,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",strange experience
442,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",GIRAFFE CENTER
443,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",3 giraffes - not worth going
444,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
445,2.0,0.195,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Unusual Game experience
446,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
447,4.0,0.1795,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",An afternoon well spent
448,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Well maintained center
449,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed in Sheldrick
450,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed
451,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",secret gem of the mara
452,0.0,0.1929,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Watchers Rock
453,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Long white beach
454,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",very private game drive
455,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Massively Under Rated Game Park
456,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",OFFBEAT CAMP
457,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Very average
458,3.0,0.1743,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A little piece of heaven 
459,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Small Elephants are called APPU
460,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Hiking up Mount Kenya. Tough but Terrific!
461,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A little to commercial
462,0.0,0.1893,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Small in size but high in wildlife 
463,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Had no intentions of missing this.....
464,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Not many animals
465,2.0,0.1987,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",The only game park within a city.
466,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Green oasis
467,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Shell shocked at Sheldrik
468,2.0,0.1811,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Choose carefully the season when you are traveling.
469,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
470,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Really disappointing
471,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Dont waste your time
472,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Flamingoes no more
473,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",The flamingo black out
474,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",long sandy beach
475,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Disappointed this time
476,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Intimate and walkable game reserve
477,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",An extra ordinary experience
478,3.0,0.1761,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",running half of normal
479,5.0,0.1987,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Not too much fun due to wrong timing
480,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Nature behind the city
481,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",A day spent at the park
482,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Flamingos no more
483,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",little dumbos
484,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not Much To See Here
485,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing 
486,5.0,0.1816,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",You can see quite a few animals staying in Nairobi!
487,5.0,0.1816,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Wildebeest and other animals in abundance
488,5.0,0.195,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Long winding river
489,4.0,0.1893,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",An Absolute Treasure BUT Use Common Sense 
490,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Extremely disappointed
491,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",little buddies
492,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Helping save the little ones...
493,0.0,0.1987,"worth, view, close, beach, gem, plain, limited, boy, stay, high",If only there were less beach boys...
494,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Very disappointed
495,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Visting Giraffes at the Giraffe Center.
496,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",not really worth it
497,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Black Rhino in the Rain
498,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
499,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Too expensive for what is there
500,0.0,0.1761,"worth, view, close, beach, gem, plain, limited, boy, stay, high",THE BEACH IS AMAZING BUTT THE HOSTS ARE ANNOYING
501,4.0,0.1795,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Small lion family
502,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",The giraffe center was the HIGHLIGHT of our time in nairobi
503,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Just a common to sleep over.
504,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Hard to review
505,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Half Day Safari
506,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed
507,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Poor condition.
508,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Mad Bath
509,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Game Drives in the Naboisho Conservancy
510,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
511,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Watchers Safari
512,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Going down hill
513,2.0,0.1887,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",A little taste of Africa just few minutes away from city centre
514,5.0,0.1879,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Average wildlife activities but close to Nairobi City
515,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",narrow but very dangerous
516,3.0,0.1795,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Business with A Little Pleasure Mixed In
517,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Extraordinary and weird!
518,5.0,0.1811,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Little here and foreigners overcharged a ridiculous amount.
519,1.0,0.1902,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",African Sermon Safaris - Well organised Mt. Kenya trek
520,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth it 
521,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
522,0.0,0.1987,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Acres of dead reef. Really not worth going unless you have nothing else to do.
523,4.0,0.195,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half","The Pink Lake, Lesser Flamingos, Rothschilds Giraffe and White Rhinos"
524,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth your $!! Scam Artists!
525,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",serious exercise
526,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing
527,0.0,0.1803,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Plastic strewn beach! Very sad!
528,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Poor experience
529,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Feed the giraffes at the Giraffe Center
530,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Rather disappointing
531,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Pretty expensive for what it offers
532,5.0,0.1774,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Be careful - your heart will melt
