Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
263,0.0,0.1795,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",A small gem!
264,3.0,0.1765,"bore, past, blast, lane, step, people, mediocre, foreigner, random, restaurant",most boring place ever
265,0.0,0.1728,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",Historical site for viewing to spend a few hours while in Nairobi
266,3.0,0.1795,"bore, past, blast, lane, step, people, mediocre, foreigner, random, restaurant",A poorly maintained museum
267,0.0,0.1667,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",Nostalgic
268,2.0,0.183,"gem, worth, bit, hide, exhibit, long, past, art, big, location",Not Worth the Price
269,0.0,0.1808,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",Sad new face
270,1.0,0.195,"expensive, average, historical, treasure, trip, bit, gallery, karen, fairly, decent",Very Long Dance Show
271,0.0,0.1795,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",small but informative
272,2.0,0.1743,"gem, worth, bit, hide, exhibit, long, past, art, big, location",Not great and over priced
273,0.0,0.1667,"small, lot, culture, boring, hour, tour, steam, fan, poorly, attention",Disappointed
274,3.0,0.188,"bore, past, blast, lane, step, people, mediocre, foreigner, random, restaurant",Blast into the Past!
275,4.0,0.183,"spend, bore, walk, collection, thing, memory, slow, foreigner, overprice, make",Slow
